Señor Bear,3301 Tejon St,Denver,80211,(720) 572-5997,CO, Mon 3:00 pm - 10:00 pm ||Tue 3:00 pm - 10:00 pm ||Wed 3:00 pm - 10:00 pm ||Thu 3:00 pm - 10:00 pm Closed now ||Fri 3:00 pm - 11:00 pm ||Sat 3:00 pm - 11:00 pm ||Sun 3:00 pm - 10:00 pm,$$ || $$,-105.0115571,39.7633822,4,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Dinner | Parking --> Street | Bike Parking --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Ambience --> Trendy | Noise Level --> Loud | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Best Nights --> Wed, Fri | Smoking --> Outdoor Area / Patio Only | Outdoor Seating --> Yes | Wi-Fi --> Paid | Has TV --> No | Waiter Service --> Yes | Has Pool Table --> No | Gender Neutral Restrooms --> Yes ",,"Latin American , Beer Bar , Cocktail Bars",Bars,84,1/25/2018,http://www.yelp.com/user_details?userid=B4V_YviPXrCIYTu-et9oUg,nZYrt9j8tXM3XnKFBEVgtg,,
,Crystal M.,Millie’s Cocktail Lounge,28441 Idaho 57,Priest River,83856,,ID,,,-116.935219,48.522744,3.5,Accepts Credit Cards --> Yes | Alcohol --> Full Bar ,,"Mexican , Cocktail Bars",Bars,6,9/29/2017,http://www.yelp.com/user_details?userid=P7Qt34VblZupUifRJ_5hbA,s0Nqy4H9NyYAgjwSNdXhNQ
http://www.sweetlousidaho.com,Casey H.,Sweet Lou’s Restaurant & Tap House,601 E Front Ave||Ste 101,"Coeur d""Alene",83814,(208) 667-1170,ID, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm ||Thu 11:00 am - 10:00 pm Closed now ||Fri 11:00 am - 10:00 pm ||Sat 11:00 am - 10:00 pm ||Sun 11:00 am - 10:00 pm,$$ || $$,-116.777568,47.6728087,4,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Lunch, Dessert | Parking --> Garage, Street | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Good For Dancing --> No | Alcohol --> Beer & Wine Only | Happy Hour --> Yes | Coat Check --> No | Smoking --> No | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Caters --> No | Has Pool Table --> No ", Established in 2016.,"Salad , American (Traditional) , Beer Bar",Bars,52,1/21/2018,http://www.yelp.com/user_details?userid=_TlPvffUuuPkznAftlt1Kw,3FfeWSFicopPq6Mr9J_QMg
,C E.,Long Bridge Grill,471600 Hwy 95,Sagle,83860,(208) 265-7929,ID,,$$ || $$,-116.539176,48.2398538,3,Takes Reservations --> No | Delivery --> No | Take-out --> No | Accepts Credit Cards --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Alcohol --> Full Bar | Outdoor Seating --> No ,,American (Traditional),Bars,3,06-07-2011,http://www.yelp.com/user_details?userid=p-TBgEp27hakgFqSWHZh2w,dYqvSCO7VQR3hO02aHegZA
,Tara G.,Boars Nest,7712 W Spirit Lake Rd,Spirit Lake,83869,(208) 623-3877,ID, Mon Closed ||Tue Closed ||Wed 11:00 am - 8:00 pm ||Thu 11:00 am - 8:00 pm Closed now ||Fri 11:00 am - 9:00 pm ||Sat 11:00 am - 9:00 pm ||Sun 11:00 am - 8:00 pm,$$ || $$,-116.8787211,47.95248929,4,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Lunch | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Waiter Service --> Yes ,,"Bars , Steakhouses",Bars,27,09-09-2017,http://www.yelp.com/user_details?userid=09YY7g7RqS00zt3XiLQzcw,fG_fIe56DgvWzBr_S_Dbzw
http://loaf-ladle.com,Rob L.,Loaf & Ladle,124 S 2nd Ave,Sandpoint,83864,(208) 217-0884,ID, Mon 11:00 am - 9:00 pm ||Tue 11:00 am - 9:00 pm ||Wed 11:00 am - 9:00 pm ||Thu 11:00 am - 9:00 pm Closed now ||Fri 11:00 am - 9:00 pm ||Sat 9:00 am - 9:00 pm ||Sun 9:00 am - 9:00 pm,$$ || $$,-116.5493891,48.2722938,4.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Lunch | Parking --> Street | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Beer & Wine Only | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Drive-Thru --> No | Caters --> Yes ,,"American (New) , Burgers , Sandwiches",Bars,79,1/26/2018,http://www.yelp.com/user_details?userid=bX5P6y9-z59pCNOIZ-NH3g,SSQ0V3ZvSeSn6BKDMH7l_g
http://www.schweitzer.com,Ha D.,Chimney Rock Grill,10000 Schweitzer Mountain Rd,Sandpoint,83864,(208) 263-9555,ID, Mon 7:00 am - 9:00 pm ||Tue 7:00 am - 9:00 pm ||Wed 7:00 am - 9:00 pm ||Thu 7:00 am - 9:00 pm Open now ||Fri 7:00 am - 10:00 pm ||Sat 7:00 am - 10:00 pm ||Sun 7:00 am - 9:00 pm,$$ || $$,-116.6232873,48.3674936,3,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes ,,American (Traditional),Bars,20,1/16/2018,http://www.yelp.com/user_details?userid=OXlyEKhXNOnL4kAzmuWbkw,WkCWmMTFlPNpao3JOLGjrA
,Kellie O.,Hollywood Revolver Bar,4720 W Ferrel St,"Coeur d""Alene",83814,(208) 274-0486,ID, Mon 1:00 pm - 12:00 am ||Tue 1:00 pm - 12:00 am ||Wed 1:00 pm - 12:00 am ||Thu 1:00 pm - 2:00 am Closed now ||Fri 1:00 pm - 2:00 am ||Sat 1:00 pm - 2:00 am ||Sun Closed,$$$ || $,-116.8472439,47.70376716,3,Takes Reservations --> No | Accepts Credit Cards --> Yes | Good for Groups --> Yes | Music --> Juke Box | Good For Dancing --> Yes ,,Bars,Bars,3,11/25/2017,http://www.yelp.com/user_details?userid=JddIh3ehlJcTdSqX99mU_A,ENkwzdYXQzMtoZ8jodgdfw
http://www.trinityatcitybeach.com,Janae M.,Trinity at City Beach,58 Bridge St,Sandpoint,83864,(208) 255-7558,ID, Mon 7:30 am - 9:00 pm ||Tue 7:30 am - 9:00 pm ||Wed 7:30 am - 9:00 pm ||Thu 7:30 am - 9:00 pm Open now ||Fri 7:30 am - 10:00 pm ||Sat 7:30 am - 10:00 pm ||Sun 7:30 am - 9:00 pm,$$ || $$,-116.5441366,48.27438754,4,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Breakfast, Lunch, Dinner | Parking --> Private Lot | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Caters --> Yes ",,"American (Traditional) , Seafood",Bars,128,1/22/2018,http://www.yelp.com/user_details?userid=mM3DCQ-FcR0ScHWNcxyGNA,mu_UGXBJi1xFXNQ1t03Duw
,Dan R.,House of Cards Bar & Grill,830 N Spokane St,Post Falls,83854,(208) 981-0056,ID, Mon 11:00 am - 12:00 am ||Tue 11:00 am - 12:00 am ||Wed 11:00 am - 12:00 am ||Thu 11:00 am - 12:00 am Closed now ||Fri 11:00 am - 12:00 am ||Sat 11:00 am - 12:00 am ||Sun 10:00 am - 10:00 pm,,-116.9476057,47.7167305,3.5,,,"American (Traditional) , Sports Bars",Bars,3,10-08-2017,http://www.yelp.com/user_details?userid=siOGqPmpoFtUtyqYvlwpKQ,1S5pDgYRxR0ziAs5BYfuyw
http://www.festivalatsandpoint.com,Joanne A.,The Festival At Sandpoint,525 Pine St,Sandpoint,83864,(208) 265-4554,ID, Mon 9:00 am - 5:00 pm ||Tue 9:00 am - 5:00 pm ||Wed 9:00 am - 5:00 pm ||Thu 9:00 am - 5:00 pm Open now ||Fri 9:00 am - 5:00 pm ||Sat 9:00 am - 5:00 pm ||Sun 9:00 am - 5:00 pm,$ || $$$,-116.55513,48.272805,3,Accepts Credit Cards --> Yes | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Has TV --> No , Established in 1983.,Music Venues,Bars,3,08-05-2017,http://www.yelp.com/user_details?userid=UR3PGm6OrpEbJrZugxvGRA,5gmvfFmDiFuskNpienKPWg
,,Wood V Bar X Ranch,Hwy 95,Sandpoint,83864,(208) 263-5246,ID,,,-116.4976508,48.4230267,,,,"Butcher , Bars",Bars,,,,uu6zc6mFKPzHB_ne6bHWeA
http://cricketsoysterbar.com,Josi H.,Cricket’s Restaurant & Oyster Bar,424 E Sherman Ave,Coeur D Alene,83814,(208) 765-1990,ID, Mon 11:00 am - 2:00 am ||Tue 11:00 am - 2:00 am ||Wed 11:00 am - 2:00 am ||Thu 11:00 am - 2:00 am Closed now ||Fri 11:00 am - 2:00 am ||Sat 11:00 am - 2:00 am ||Sun 11:00 am - 2:00 am,$$ || $$,-116.779945,47.673198,3.5,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Bitcoin --> No | Good For --> Lunch | Parking --> Street | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Best Nights --> Thu, Fri, Sat | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Drive-Thru --> No | Caters --> Yes | Has Pool Table --> No ", Established in 1985.,"Bars , American (New) , Burgers",Bars,127,1/23/2018,http://www.yelp.com/user_details?userid=taQ3SZLNPAGYs_uVPtm-iw,gh0YbUKOQRjNPLiXhH9SaQ
http://www.wedonthaveone.com,Patrick S.,Moon Time,1602 Sherman Ave||Ste 116,"Coeur d""Alene",83814,(208) 667-2331,ID,,$$ || $$,-116.7625951,47.6732145,4.5,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Lunch, Dinner | Parking --> Street, Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Loud | Good For Dancing --> No | Alcohol --> Full Bar | Coat Check --> No | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Caters --> No | Has Pool Table --> No | Gender Neutral Restrooms --> Yes ",,"American (New) , Lounges , Gastropubs",Bars,157,12/15/2017,http://www.yelp.com/user_details?userid=MKo32R-xFZ9or-uarwBacw,dpytKbgVpTYdrCubqDh1jg
http://www.avondalegolfcourse.com/avondale-golf-club/bar-and-grill.html,Lynette P.,The Grill At Avondale,10745 N Avondale Loop Rd,Hayden,83835,(208) 772-5963,ID, Mon 10:30 am - 9:00 pm ||Tue 10:30 am - 9:00 pm ||Wed 10:30 am - 9:00 pm ||Thu 10:30 am - 9:00 pm Closed now ||Fri 10:30 am - 10:00 pm ||Sat 10:30 am - 10:00 pm ||Sun 8:30 am - 9:00 pm,,-116.758944,47.76748001,4,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Parking --> Private Lot | Bike Parking --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> No ,,"American (Traditional) , Bars , Pizza",Bars,6,1/28/2018,http://www.yelp.com/user_details?userid=NPQN_3R60f7O9qsk5zf6Cw,eah3Bm74nzqjeUvS_X1uUQ
,M B.,Connie’s Cafe,323 Cedar St,Sandpoint,83864,(208) 255-2227,ID, Mon 7:00 am - 9:00 pm ||Tue 7:00 am - 9:00 pm ||Wed 7:00 am - 9:00 pm ||Thu 7:00 am - 9:00 pm Open now ||Fri 7:00 am - 9:00 pm ||Sat 7:00 am - 9:00 pm ||Sun 7:00 am - 8:00 pm,$$ || $$,-116.5513413,48.2758254,4,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Breakfast, Brunch, Lunch, Dinner | Parking --> Street | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> No | Has TV --> Yes ",,"American (Traditional) , Cafes",Bars,51,12-05-2017,http://www.yelp.com/user_details?userid=1nBsUPBMYMwFo9e5H9Q8sA,soa9MFUxF41AJ8SvFHYf0g
,Stephanie P.,Buttonhook Inn,34171 N Marietta Rd,Bayview,83803,(208) 712-6161,ID, Mon Closed ||Tue Closed ||Wed 5:00 pm - 9:00 pm ||Thu 5:00 pm - 9:00 pm Closed now ||Fri 5:00 pm - 9:00 pm ||Sat 5:00 pm - 9:00 pm ||Sun 5:00 pm - 9:00 pm,,-116.558824,47.9827,2.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Bitcoin --> No | Parking --> Street | Bike Parking --> Yes | Alcohol --> Beer & Wine Only | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> No | Caters --> No , Established in 2016.,American (Traditional),Bars,3,7/14/2015,http://www.yelp.com/user_details?userid=Ffa1cXIvFAy8H1sorICaiQ,fOW2WMecdANIMCzf7-9Sfw
,Angie K.,O’malleys Sports Pub & Grill,13742 W Hwy 53,Rathdrum,83858,(208) 687-5996,ID,,$$ || $$,-116.8864399,47.81783293,3.5,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Loud | Alcohol --> Beer & Wine Only | Happy Hour --> Yes | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Has Pool Table --> Yes ,,"American (Traditional) , Sports Bars , American (New)",Bars,21,12/24/2017,http://www.yelp.com/user_details?userid=kOSHQVrsiTJ7iDFRoivAVA,CyI-Y2AjgPd-BFl29AQb9w
,,OlRed’s Pub,202 N 1st Ave||Ste C,Sandpoint,83864,(208) 946-0022,ID, Mon 12:00 pm - 10:00 pm ||Tue 10:00 am - 10:00 pm ||Wed 10:00 am - 11:00 pm ||Thu 10:00 am - 11:00 pm Closed now ||Fri 12:00 pm - 2:00 am ||Sat 12:00 pm - 2:00 am ||Sun 12:00 pm - 8:00 pm,$$ || $$,-116.547797,48.27390086,,Takes Reservations --> No | Accepts Credit Cards --> Yes | Wheelchair Accessible --> No | Good for Groups --> Yes | Wi-Fi --> Free , Established in 2016.,Pubs,Bars,,,,#NAME?
http://caponespub.com/,Jarred S.,Capone’s Pub & Grill,9520 N Government Way,Hayden,83835,(208) 762-5999,ID, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 11:00 pm ||Wed 11:00 am - 11:00 pm ||Thu 11:00 am - 11:00 pm Closed now ||Fri 11:00 am - 11:00 pm ||Sat 11:00 am - 11:00 pm ||Sun 11:00 am - 10:00 pm,$$ || $$,-116.785996,47.758435,4,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good For --> Lunch, Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Loud | Alcohol --> Full Bar | Best Nights --> Sat | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> Yes | Has Pool Table --> No ", Established in 1991.,"American (Traditional) , Sports Bars , Pizza",Bars,69,01-12-2018,http://www.yelp.com/user_details?userid=ZUHFMdbMMnx0YcYRszenhA,qlV21UdWyK0cY4x-h_oQKQ
http://www.therivercitylanes.com,D I.,River City Lanes,965 W Seltice Way,Post Falls,83854,(208) 773-7575,ID, Mon 12:00 pm - 11:00 pm ||Tue 12:00 pm - 11:00 pm ||Wed 12:00 pm - 11:00 pm ||Thu 12:00 pm - 11:00 pm Closed now ||Fri 12:00 pm - 1:00 am ||Sat 12:00 pm - 1:00 am ||Sun 12:00 pm - 10:00 pm,$$ || $$,-116.9606752,47.7157688,4,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Good For Dancing --> No | Has TV --> Yes , Established in 1974.,"Bowling , Bars , American (Traditional)",Bars,16,10/24/2017,http://www.yelp.com/user_details?userid=zechBwG2CwcUw48D0-0pHQ,rmMv5Encas5RiO_jyPYksQ
,Nancy J.,Hoodoo Creek Cafe,4156 Vay Rd,Priest River,83856,(208) 263-8018,ID, Mon 9:00 am - 8:00 pm ||Tue 9:00 am - 8:00 pm ||Wed 9:00 am - 8:00 pm ||Thu 9:00 am - 8:00 pm Open now ||Fri 9:00 am - 8:00 pm ||Sat 8:00 am - 8:00 pm ||Sun 8:00 am - 8:00 pm,$$ || $$,-116.7751394,48.12738585,5,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Parking --> Private Lot | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> Yes | Good for Groups --> No | Attire --> Casual | Noise Level --> Average | Alcohol --> Beer & Wine Only | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes | Dogs Allowed --> No | Waiter Service --> Yes | Caters --> No , Established in 2004.,"American (Traditional) , Souvenir Shops , Convenience Stores",Bars,3,5/27/2017,http://www.yelp.com/user_details?userid=r1S-HMFyTv_hawYskmlmIg,_8llH0ymjAVrcpQDv11qDQ
,Doug T.,Noni Wine Bar,354 Bayview Dr,Coolin,83821,(208) 443-0446,ID, Mon 11:00 am - 8:00 pm ||Tue 11:00 am - 8:00 pm ||Wed 11:00 am - 8:00 pm ||Thu 11:00 am - 8:00 pm Closed now ||Fri 11:00 am - 8:00 pm ||Sat 11:00 am - 8:00 pm ||Sun 11:00 am - 8:00 pm,,-116.8486887,48.4804745,5,,,Wine Bars,Bars,1,8/20/2014,http://www.yelp.com/user_details?userid=Ymk1Ph6B1SD71EfsSaKU5g,mHSWrBvMDI4usVy_NmwlLA
https://www.cdajewelry.com,Heidi S.,Studio 107,503 E Sherman,"Coeur d""Alene",83814,(208) 664-1201,ID, Mon Closed ||Tue 11:00 am - 7:00 pm ||Wed 11:00 am - 7:00 pm ||Thu 11:00 am - 7:00 pm Closed now ||Fri 11:00 am - 8:00 pm ||Sat 11:00 am - 8:00 pm ||Sun 12:00 pm - 6:00 pm,$$ || $$,-116.7794879,47.673651,5,Takes Reservations --> Yes | Accepts Credit Cards --> Yes | Parking --> Street | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> No | Coat Check --> No | Has TV --> No | Dogs Allowed --> Yes | By Appointment Only --> No | Gender Neutral Restrooms --> Yes ,,"Venues & Event Spaces , Art Galleries , Wine Bars",Bars,10,11-05-2017,http://www.yelp.com/user_details?userid=5VeKK6ooVhRd8AhYkEhrBw,q5pWJRYwGGUhPDSBC0dIIw
,,The Idaho Sands,605 Washington Ave,Smelterville,83868,(208) 784-1331,ID, Mon 1:00 pm - 12:00 am ||Tue 1:00 pm - 12:00 am ||Wed 1:00 pm - 2:30 am ||Thu 1:00 pm - 2:30 am Closed now ||Fri 1:00 pm - 2:30 am ||Sat 10:00 am - 2:30 am ||Sun 10:00 am - 12:00 am,,-116.182652,47.543569,,Accepts Credit Cards --> Yes | Alcohol --> Full Bar | Wi-Fi --> Free , Established in 1974.,"Hotels , Lounges , Internet Cafes",Bars,,,,ecRNDs2BuDUpPpMtNzHtog
http://repub.pub,Greg Y.,Republic Kitchen+Taphouse,120 E 4th Ave,Post Falls,83854,(208) 457-3610,ID, Mon 11:00 am - 9:00 pm ||Tue 11:00 am - 9:00 pm ||Wed 11:00 am - 9:00 pm ||Thu 11:00 am - 9:00 pm Closed now ||Fri 11:00 am - 10:00 pm ||Sat 11:00 am - 10:00 pm ||Sun 11:00 am - 9:00 pm,$$ || $$,-116.9468156,47.7107212,3.5,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Good For Dancing --> No | Alcohol --> Beer & Wine Only | Happy Hour --> Yes | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> No | Drive-Thru --> No | Has Pool Table --> No , Established in 2017.,"American (New) , Pubs , Burgers",Bars,26,1/17/2018,http://www.yelp.com/user_details?userid=Lm2LTZJ8D6zaau4gc3tVOQ,CThwA2oq5VyRIG0iA_Z1mw
https://www.315martinisandtapas.com,Ima K.,315 Martinis and Tapas,315 E Wallace Ave,"Coeur d""ALene",83814,(208) 667-9660,ID, Mon Closed ||Tue 3:30 pm - 10:00 pm ||Wed 3:30 pm - 10:00 pm ||Thu 3:30 pm - 10:00 pm Closed now ||Fri 3:30 pm - 10:00 pm ||Sat 3:30 pm - 10:00 pm ||Sun Closed,$$ || $$,-116.7817077,47.6770384,4,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Accepts Bitcoin --> No | Good For --> Dinner | Parking --> Street | Bike Parking --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Ambience --> Classy | Noise Level --> Average | Music --> Live | Good For Dancing --> No | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> No | Caters --> Yes | Has Pool Table --> No | Offers Military Discount --> Yes , Established in 1908.,"Tapas Bars , Cocktail Bars , Tapas/Small Plates",Bars,87,1/27/2018,http://www.yelp.com/user_details?userid=CLqJIuSuBc_EayFfsrZOoA,RTH9eduCEEodf-zCsp9jpA
,Eric J.,Noah’s Canteen,610 Bunker Ave,Kellogg,83837,(208) 783-2440,ID,,$$ || $$,-116.1332988,47.5406478,2.5,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good For --> Lunch, Dinner | Parking --> Street, Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> Yes ",,American (New),Bars,51,1/23/2018,http://www.yelp.com/user_details?userid=-ah2Wjind3vFTd3VFy5Kmg,CtCXIHRu-qmtSwZy6x_tkg
,Lynn Z.,Eagle Triple Tap,1580 E State St||Ste 106,Eagle,83616,(208) 741-0441,ID, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm ||Thu 11:00 am - 10:00 pm Closed now ||Fri 11:00 am - 12:00 am ||Sat 11:00 am - 12:00 am ||Sun Closed,$$$ || $,-116.3333607,43.6900105,4.5,Takes Reservations --> No | Accepts Credit Cards --> Yes | Parking --> Private Lot | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Groups --> No | Good For Dancing --> No | Alcohol --> Beer & Wine Only | Happy Hour --> Yes | Smoking --> Outdoor Area / Patio Only | Outdoor Seating --> Yes | Has TV --> Yes | Dogs Allowed --> Yes ,,"Beer Bar , Sports Bars",Bars,13,12-09-2017,http://www.yelp.com/user_details?userid=CcvXOtaNE30U5F9FbVn1vg,nVAnFALnlWxB318NXM92Rw
,Ihate Y.,44 Club,4340 W State St,Boise,83703,(208) 344-0693,ID,,$$$ || $,-116.2434777,43.6461149,2.5,Accepts Credit Cards --> No | Parking --> Private Lot | Bike Parking --> Yes | Good for Groups --> Yes | Noise Level --> Very Loud | Alcohol --> Full Bar | Outdoor Seating --> Yes | Has TV --> No ,,Bars,Bars,9,11/14/2015,http://www.yelp.com/user_details?userid=bZOrirS9aWFpSK9tO-mUow,yxihnhu-Jg-W45cgQ-lvPQ
http://www.luckyfinsgrill.com,Leah M.,Lucky Fins Seafood Grill,801 N Main St,Boise,83702,(208) 888-3467,ID, Mon 11:00 am - 9:00 pm ||Tue 11:00 am - 9:00 pm ||Wed 11:00 am - 9:00 pm ||Thu 11:00 am - 9:00 pm Closed now ||Fri 11:00 am - 11:00 pm ||Sat 11:00 am - 11:00 pm ||Sun 12:00 pm - 9:00 pm,$$ || $$,-116.2041295,43.61527405,4,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Android Pay --> No | Good For --> Lunch, Dinner | Parking --> Garage | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Caters --> Yes ",,"American (New) , Seafood , Desserts",Bars,91,1/24/2018,http://www.yelp.com/user_details?userid=iw5y9Cm7STWY5D77swNNJQ,aQxjAaKB-KMjU_cFxNnTTQ
https://www.redlobster.com/locations/list/id/boise/550-n-milwaukee-street,Amanda P.,Red Lobster,550 N Milwaukee St,Boise,83704,(208) 672-1188,ID, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm ||Thu 11:00 am - 10:00 pm Closed now ||Fri 11:00 am - 11:00 pm ||Sat 11:00 am - 11:00 pm ||Sun 11:00 am - 10:00 pm,$$ || $$,-116.284303,43.609651,3.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes | Caters --> No , Established in 1968.,"Seafood , American (Traditional)",Bars,50,1/14/2018,http://www.yelp.com/user_details?userid=-QBqEQ0OKR0Eqe_AJrkB7Q,EIpt1m3DETgch13QoeUyXQ
